"GeneSet_Database"	"GeneSet_Category"	"GeneSet_Sub_Category"	"GeneSet_Name"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_FOOD"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_FORSKOLIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_FRUCTOSE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_FUNGICIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_FUNGUS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GAMMA_RADIATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GLUCAGON"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GLYCOPROTEIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GLYCOSIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GONADOTROPIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GRAVITY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GROWTH_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_GROWTH_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HEAT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HEPARIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HERBICIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HISTAMINE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HYDROPEROXIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HYDROSTATIC_PRESSURE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HYDROXYUREA"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_HYPEROXIA"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INACTIVITY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INDOLE_3_METHANOL"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INSECTICIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INSULIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERFERON_ALPHA"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERFERON_BETA"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERFERON_GAMMA"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_1"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_12"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_15"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_17"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_18"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_2"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_3"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_4"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_6"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_7"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_INTERLEUKIN_9"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_IONIZING_RADIATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_IRON_II_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_IRON_III_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_IRON_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_ISCHEMIA"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_ISOLATION_STRESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_ISOQUINOLINE_ALKALOID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_KETONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_L_ASCORBIC_ACID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_L_GLUTAMATE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LEAD_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LEPTIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LEUCINE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LIGHT_INTENSITY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LIGHT_STIMULUS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LIPID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_LITHIUM_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MAGNESIUM_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MANGANESE_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MECHANICAL_STIMULUS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MERCURY_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_METAL_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_METHOTREXATE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MINERALOCORTICOID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MISFOLDED_PROTEIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MOLECULE_OF_FUNGAL_ORIGIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MONOSACCHARIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MUSCLE_ACTIVITY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MUSCLE_INACTIVITY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_MUSCLE_STRETCH"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_NICOTINE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_NITRIC_OXIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_NITROGEN_COMPOUND"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_NITROSATIVE_STRESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_NUTRIENT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_OLEIC_ACID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_ORGANOPHOSPHORUS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_OSMOTIC_STRESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_OXIDATIVE_STRESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_OXYGEN_LEVELS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_OXYGEN_RADICAL"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PAIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PARATHYROID_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PEPTIDE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PEPTIDE_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PEPTIDOGLYCAN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PH"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PHENYLPROPANOID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PHEROMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PHORBOL_13_ACETATE_12_MYRISTATE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_POTASSIUM_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PROGESTERONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PROSTAGLANDIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PROSTAGLANDIN_E"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PROTOZOAN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_RADIATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_REDOX_STATE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_RETINOIC_ACID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_SALT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_SALT_STRESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_SELENIUM_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_SODIUM_ARSENITE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_SORBITOL"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_STARVATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_STAUROSPORINE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_STEROID_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_STEROL"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_STEROL_DEPLETION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_STILBENOID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_SYMBIONT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TESTOSTERONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_THYROID_HORMONE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TOXIC_SUBSTANCE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TUMOR_CELL"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_TYPE_I_INTERFERON"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_UV"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_UV_A"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_UV_B"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_UV_C"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_VIRUS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_VITAMIN"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_VITAMIN_A"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_VITAMIN_D"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_VITAMIN_E"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_WATER"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_WATER_DEPRIVATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_WOUNDING"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_X_RAY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RESPONSE_TO_ZINC_ION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETICULOPHAGY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINA_HOMEOSTASIS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINA_LAYER_FORMATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINA_VASCULATURE_MORPHOGENESIS_IN_CAMERA_TYPE_EYE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_BLOOD_VESSEL_MORPHOGENESIS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_CELL_APOPTOTIC_PROCESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_CONE_CELL_DIFFERENTIATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_METABOLIC_PROCESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_PIGMENT_EPITHELIUM_DEVELOPMENT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_ROD_CELL_DEVELOPMENT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINAL_ROD_CELL_DIFFERENTIATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINOIC_ACID_CATABOLIC_PROCESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINOIC_ACID_METABOLIC_PROCESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETINOL_METABOLIC_PROCESS"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETROGRADE_AXONAL_TRANSPORT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_PLASMA_MEMBRANE"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_REVERSE_CHOLESTEROL_TRANSPORT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_REVERSIBLE_DIFFERENTIATION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RHOMBOMERE_DEVELOPMENT"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RHYTHMIC_BEHAVIOR"
"MSigDB"	"C5: Ontology Gene Sets"	"GO: Gene Ontology Gene Sets"	"GOBP_RHYTHMIC_PROCESS"
